cath nodded and folded the omelette in half .,omelette,food
"yes , come and eat your omelette before it gets cold .",omelette,food
"it was five a.m. and his breakfast , a chicken-sausage and reconstituted egg omelette , was already starting to repeat .",omelette,food
is there something i should know about this omelette ?,omelette,food.nfs
he grimaced at the thought of what an egg-white omelette would taste like .,omelette,food
"as their meal got underway , ernest retreated to the kitchen and made his own breakfast of leftover omelette and toast .",omelette,food
he did not cook this omelette ; he ruined it .,omelette,food
she put the omelette and toast in front of him .,omelette,food
"five `` avocado , salmon , and cream cheese , '' flynn said as he slid a plate loaded with the world 's biggest omelette in front of me .",omelette,food
you really can put anything you like into an omelette you know .,omelette,food.location.c
"she sipped a little of the beverage from a plastic motel cup , and ate a generous portion of sweet and sour pork .",pork,food
"similarly , there were four jewish and one polish butcher , corresponding roughly to their proportions in the population , since polish cuisine required pork products ; three polish and two jewish food stores , since the latter couldnt sell non-kosher products ; two polish wine stores , since jews drank little wine except for the sabbath dinner , but both a polish and a jewish beer distiller and only a jewish soda water vendor , since that was a jewish delicacy .",pork,food
"the camp was a-bustle , drums rattling up and down the aisles of tents , summoning the soldiers , and the air was full of the smells of baking bread , pork , and hot pease porridge .",pork,food
"on sunday , he religiously rose early and went to church with his wife , and sometime after , he religiously struck her across the face for drying out the pork roast , or undercooking the haricot vert , or making the custard too soupy .",pork,food
"for supper they had platters of rice , pork in its gravy , roast fish with freshly dug ginger , breadfruit and more wine and after dark continued drinking and talking by rush light until pigafettas sin of eating meat not merely on a friday , but this most important of fridays , seemed not to matter at all .",pork,food
"jude got a bowl of murky brown soup , a meatless and nearly tasteless concoction the whole crew just called the runs , while valencia opted for a plate of half-rotten greens with a slab of fatty meat that was possibly pork .",pork,food
"the best pork pie we ever tasted , our fat friend would have us believe . ''",pork,food
"seems a little crazy to me , seeing as how that stuff ai n't half the taste of that can of pork and beans he 's clutching like a little girl holds a dolly .",pork,food
"all the while , the house burned , filling the air with acrid black smoke and the smell of hot epoxy and cooking pork .",pork,food
"miss callie knew the chicken and pork would be sub-par , so we both ordered chili .",pork,food
i was filthy with grime and reeked of pork and barbecue sauce .,pork,food
"the farmers have no use for pork , and the pigs are destructive to crops .",pork,food
"i think of the pork in the brown sauce i ate for dinner last night and the memory of it makes my stomach wave and flutter , like there 's a small feral animal trapped inside .",pork,food
"newspaper ads , untraceable e-mails , and throwaway cell phones were some of fletcher 's standard ways of booking jobs , while the mention of pork prices was one of his codes .",pork,food
"he picks up a fork and knife with impeccable etiquette , then cuts a small piece of pork .",pork,food
"the pork was ready and i maneuvered it onto a tray , patsy cline watching every move .",pork,food
"jennie spun around and headed to the galley , where she would grab a handful of beef and eat voraciously while going to her next duty station , reviewing electrical subsystems that fed into the hook drive .",beef,food
a man with a pale face and sweaty complexion was doubling over his ample gut and splattering both boots with a warm breakfast of cornmeal and beef .,beef,food
"the sizzling platter of thinly sliced beef , onions and peppers gave off a spicy cloud of steam .",beef,food
"pulling on the boxers , salvatore settled on the bed , leaning against the headboard as he took three of the roast beef sandwiches and wolfed them down .",beef,food
"he was going to start with an asparagus soup , then a fish course of marinated salmon followed by fricasseed quail , and finally the roast beef .",beef,food
"it was met with some confusion and a great deal of delay ; when the beef was at last delivered two hours later , it was presented in the form of a false cow , the meat having been roasted , stuffed with grains and dried fruit , tied up with string , put into a wrapping of dough , and propped up on legs made of sticks ; the head was a separate lump of meat , adorned with horns made of bread .",beef,food
"the twins had fat bacon , eggs , greasy sausages , mushrooms , slimy beef , hash and dismal toast what was commonly referred to as a full european breakfast .",beef,food
"`` i heard summer holland was back in town , '' isabella said as she stabbed a piece of roast beef with her fork .",beef,food
"hell , maybe he could start not eating beef on tuesdays or whatever it was you had to do .",beef,food
"that night at dinner as he chewed a bite of just past medium-rare grilled beef , gene watched maryellens plain nailed hands cutting her meat into small , precise bites .",beef,food
"`` i find it hard to believe that zod will ignore beef , but eat shoes . ''",beef,food
one time i got lost in the freezer section and had to spend the night with a lot of chilled beef and yogurt .,beef,food
he looked up as he cut his beef .,beef,food
the time to open the restaurant had come and guests were arriving when the beef came out of the oven .,beef,food
the specialty today was beef stew with six different vegetables and cherry pie .,beef,food
"she spread a blanket and weighed it down with the pack which held a bottle of water , two bottles of wine , a paperback copy of lawrence durrell 's justine , and a loaf of her best honey walnut bread .",bread,food
"he 'd gone for a walk , leaving behind a note that jet-lag had beaten him and he would be back with bread and croissants .",bread,food
i had a big mug of coffee and some homemade banana nut bread to have for breakfast .,bread,food
"`` their bread is really good , '' he assured me .",bread,food.nfs
i pulled out the cloth napkin full of bread that baron had placed in my knapsack .,bread,food
`` i guess i ate too much bread . '',bread,food
`` if the bread has ten slices then half would be five slices . '',bread,food
"he heard the hunger in her voice , and saw the way she watched the bread as though hypnotized .",bread,food
and bread mold might be medicine .,bread,food
"water , hard-baked bread , and dried meat were the staples of our meal , just as theyd been this whole stupid trip .",bread,food
"he raised his hand , realised he was still holding the bag of bread .",bread,food
"well , he squeezed down a dry piece of bread .",bread,food
does she like white or whole-wheat bread ?,bread,food
daniel prepared their meal of boiled oats and bread wondering what this vision meant .,bread,food
"the smell of freshly baked bread and seasoned steak attacked my senses , and i began to breathe through my mouth .",bread,food
"she was surprised by how natural it felt to stand over a hot fire , to pound herbs together with a mortar and pestle , to knead bread until it was just the right consistency .",bread,food.artifact.c
"i notice there is still a little cake left , but i look at karen and she is shaking her head , so i look the other way .",cake,food
"then we ate the cake , which-after two days of everything bars-tasted delicious .",cake,food
kayla plopped a piece of chocolate cake onto her tray as she moved down the line to the cashier .,cake,food
"we lied and gave her her cake and presents the day before , including the last unicorn on dvd , because i couldnt stand the thought of her vomiting up her cake .",cake,food
"`` you did n't have to do that , '' drew inclines his head towards the cake .",cake,food.location.c
`` would the horse thieves like some cake ? '',cake,food
"the headmaster 's study had a high ceiling , as white and perfectly decorated as a wedding cake .",cake,food
"home made rum cake for dessert , and a snifter of hennessy , but not much conversation .",cake,food
"i learned that if i wanted cake , i had to steal it . ''",cake,food.nfs
"they seemed to leap from the cake in my direction and attack me , their hairy legs grasping at my pale white skin .",cake,food.location.c
"having recovered from the night before , my mother 's in the kitchen making some crazy elaborate cake when i stomp in .",cake,food
"he turned to the old man , who looked up like a startled rabbit , his spoon hovering over his half-eaten cake , frozen on its way to his mouth .",cake,food.location.c
as they took their places a man brought a birthday cake and deposited it on the stage .,cake,food
"shed always made sure to save him a big piece of cake , or some of the pastry her parents loved to buy .",cake,food
"however no matter the temperature a cup of tea was essential , and besides you couldnt adequately wash down three slices of cake with a glass of water .",cake,food
tristan quickly began to make the chocolate panels that he would use to decorate the outside of the wedding cake .,cake,food.location.c
"dulcis , thought miles , remembering the name of fern groves world-renowned candy store .",candy,food
`` the celebration of samhain harkens back long before humans made a candy and costume holiday out of it . '',candy,food
she 's probably getting sucked into a timeshare by now or getting cotton candy stuck in her hair . '',candy,food
her eyes are wide and her cheeks are the color of cotton candy .,candy,food
"if colin and melisa thought the candy was so great , he was curious about what ted would say .",candy,food
"the candy had done nothing to improve diazs energy level , so he decided on a nap before dinner .",candy,food
she turns wide eyed like a child asking for a piece of candy .,candy,food
blue and pink cotton candy hung in the window of a cart .,candy,food
we breathe a sigh of relief when we hear no sign of candy or her minions .,candy,food
it was like taking candy from a kid .,candy,food
"then there was peter cottontail , the bunny who got children to worship the shape of the chicken egg by giving the children candy in that profane shape .",candy,food
"epilogue two months later new tornin , the kingdom of rothkalina lke taking candy from a baby ! ''",candy,food
"he set the liter bottle down and eagerly approached the shelf of candy miniatures , in the center of the aisle .",candy,food
murphy finished the candy bar .,candy,food.event.c
"he has a cigarette between his lips , is wearing a plaid shirt over a white tank top , and his hair is cropped short .",cigarette,food
"the cigarette odour wouldnt dissipate in a hurry so he walked down to the shed where he lay down on his camp bed , put classic fm on and went to sleep .",cigarette,food
"he 'd just put his arm back in the car after tossing a cigarette into the street , which had landed on the back of one of the journalists that formed a crowd there .",cigarette,food
i lit a cigarette and rolled down the window .,cigarette,food
bambi took a long drag of her cigarette .,cigarette,food
"the german paused , nodded , said danke , and put his hand out to take the cigarette .",cigarette,food
"he puffed on the cigarette , elevating the bandaged hand above his head .",cigarette,food
he puts his cigarette out in a leaf-shaped ashtray that 's in the center of the table and then pushes the chair back .,cigarette,food
"the cigarette felt strange between his lips after so many years ... too big , somehow .",cigarette,food
"i finished my cigarette , started another , donald drifting out of the room a moment .",cigarette,food.event.c
"oh , '' she waved her hand at the smoke from her cigarette , `` there 's plenty else .",cigarette,food
a cigarette dangled from his lips .,cigarette,food
you might find a cigarette there .,cigarette,food
he sat back in the same old armchair and smoked another cigarette and wondered about a lot of things .,cigarette,food
emily 's gaze fell to the cigarette .,cigarette,food
"she immediately dropped her cigarette and turned toward him , her stance defensive , prepared .",cigarette,food
"`` lead the way , '' tiearan gestured with his hands , and rain led him toward the apple orchard .",apple,food
"dembe took a large bite of an apple , put the core down in his bowl , and got more comfortable as he swallowed .",apple,food
"the resulting odor was a bizarre mix of smoke , apple , and nacho cheese .",apple,food
i turned around and gave andre a small smile and then bit into my apple and continued walking down the street .,apple,food
part of his thoughts were occupied with apple pie .,apple,food
"using craft and his thumbnail , daemon delicately peeled an apple .",apple,food
an apple cut in half by a guillotine .,apple,food
"i did , and he put a slice of apple in my mouth .",apple,food
"moonlight filtered once more through the apple trees , breached an opening among the leaves , and revealed her features in milky perfection .",apple,food
loved it the way you loved an apple so sweet you had to keep taking bites from it .,apple,food.nfs
`` i 'm surprised you did n't give him the apple just for that .,apple,food
"kino protested , let him i imagine an apple dangling from a tree .",apple,food
"i was especially fond of foods that could be dipped - tortilla chips , celery sticks , apple wedges , chocolate drops .",apple,food
"in one letter , written on the back of a brown paper sack , he details the way we will spend christmas when we have our own place : spiked apple cider by the christmas tree , raw cookie dough that we eat before we get the chance to bake it .",apple,food
"i grabbed a knife , ready to chop a carrot , but sylvie snatched it out of my hands , shooting me an awkward look .",carrot,food
"the man was leaning on the elbow of one arm , the hand of which was up and flat as though offering a carrot to a horse .",carrot,food
"ive heard of the carrot and the stick , but this one is the pizza , beer and the stick .",carrot,food
sandra poked me with a carrot before dipping it into a vat of blue cheese dressing and biting into it with a solid crunch .,carrot,food
she dips the carrot and slips it in her mouth again .,carrot,food
"my mom had packed fried chicken , potato salad , carrot and celery sticks , orange jell-o wigglers , which made sam clap his hands in delight , and rice krispies treats .",carrot,food
"a square root is a carrot that does n't know how to dance , right ? '",carrot,food
"there was a big knife on his counter , and a cutting board , but there wasnt a carrot , or any other food in sight .",carrot,food
he shrugged and stabbed at a carrot .,carrot,food
"he had one droopy ear , and he was always by himself , '' she said , smiling to herself at the image of a young tula trying to tempt a wild rabbit closer by holding out a carrot .",carrot,food
"the only problem is that the carrot dumping became a weekly event , and it 's really not funny anymore .",carrot,food
it was the carrot you chased and rarely caught .,carrot,food
"`` good , have one with billie , '' mitch replied , not seeing my carrot as tasty .",carrot,food
emily held a forkful of carrot just in front of her mouth .,carrot,food
"the meal is everything chisholm had said it would be rich , flavorful , full of hearty chunks of meat along with carrot , potato , and turnip .",carrot,food
"across the table , ryker 's plate was clean-after two rib eyes , three helpings of vegetables , three pieces of bread , and one huge baked potato with all the fixings .",potato,food
"but again , his eyes showed his surprise at the savory bite of potato in a creamy , garlic sauce .",potato,food
"rob came out and unpacked five gorgeous steaks , rub , and a big buckets of potato salad and slaw .",potato,food
"can you imagine it : me sitting with a potato in my lap , stroking it , talking to it , asking it about the news ?",potato,food
"the ashmont grille served the sort of food my mom used to make-meat loaf and potato and lots of gravy-and the waitresses all acted like moms , too .",potato,food
"he opened his mouth , paused , and then put a potato chip in it .",potato,food
no one minded if he dropped a potato .,potato,food
she didnt touch the broccoli or baked potato that had come with it .,potato,food
"with a little push , she put the potato in front of the duke .",potato,food
"it was n't exactly sweet potato season , but he 'd texted me to ask me specially , and jason did n't ask me for much these days .",potato,food
"`` hmm , '' he said , eating the potato skin .",potato,food
"eleven nos were mumbled into the dinner plates around the table , plus one mo mish from charlotte chalk , whose mouth was still full of mashed potato .",potato,food
"we had yorkshire puddings , mashed potato , carrots , peas , a breast of chicken smothered in gravy and i helped myself to a generous dollop of mint sauce and english mustard , which made jason screw his face up in disgust .",potato,food
"or an a-grade matured steak , medium rare with a healthy serving of sweet potato fries .",potato,food
"he was an insensitive jerk who did n't answer my calls or even bother to send a message , but i loved him .",message,info
i knew that who-ever had called before had left a message because my notification alert kept going off .,message,info
"if we allow him to cavalierly break the law , what message does that send to downworld ?",message,info
"i nodded , signaling mustapha to deliver the message .",message,info
freddy told him not to hate the messenger for the message .,message,info
"its message completed , the sphere disappeared , once again giving no indication who had sent it .",message,info
my mother 's text message was straight and to the point : `` how was your math test ?,message,info
the message center on her phone told her about a missed call .,message,info
"maybe she had been too spoilt in her last relationship , she thought as she closed the message and scanned her inbox .",message,info.artifact.c
"as i changed into something presentable , i booted up my laptop to check my email and immediately spotted a message from jillian .",message,info.artifact.c
"in the end , the message was simple : i love you .",message,info
"i could tell it was elaina calling from work by the ringtone , so i let it go to voice mail without listening to the message .",message,info.artifact.c
"dropping her feet to the floor , she opened the message .",message,info.artifact.c
"metcalf continued , `` senator gorman received an e-mail message from his son on the morning of the attack .",message,info
the message began to repeat .,message,info
"my phone beeped with another voice mail alert , followed quickly by the sound of an arriving text message .",message,info
i learned a great deal of information from that man .,information,info
their computers held a vast database of information on both commercial airlines and private charters .,information,info
he knows very well that the local gossip network has provided his coworkers ( and himself ) with appropriate information on more than one occasion .,information,info
i also added in wil 's bit of information about this aeson guy .,information,info
"i e-mailed colin foley , a quantum physics instructor i 'd once dated , asking for information on solar flares and potential transportational properties .",information,info
"and without any concrete information , anything we can glean from all this is just ... educated guesses . ''",information,info
apparently her stock had fallen far enough that she no longer warranted face-to-face delivery of information .,information,info
she has already volunteered a great deal of information .,information,info
"in my darkest moments over the following decade , regretting ever becoming involved with the cabinet , i took solace in the fact that without my efforts , much important and useful information would not have been made public at all .",information,info
i need a little more background information regarding namanda and her family .,information,info
`` you were digging for information ? '',information,info
"if we do this , you 'll be on the starlin board and you 'll have access to all the information you need to bring down this wretched organization .",information,info
"`` information is better than guessing , '' he said , feeding one of her pat lines back to her .",information,info.nfs
the only problem with the information was that there was so much of it .,information,info.nfs
she was totally focused on reviewing in her head the information about raymond 's family .,information,info
"whoever is stealing this information , these activists , they shall know what these leaders truly think of them , of us all , we rusty pawns .",information,info
i grinned to myself as i read the words of the poem i had written for her .,poem,info
"he found himself wanting to write poetry about how her blue eyes were like starlight and her hair like night , because `` night '' and `` starlight '' rhymed , but he had a feeling the poem would n't turn out that well , and tatiana had rather frightened him off poetry as it was .",poem,info
"you see , i found a poem that might be called a question .",poem,info
i do have to ask you about the poem or rhyme you repeated to us .,poem,info
read the poem like youre a natural crooner .,poem,info
"some of our residents can spend a happy half-day in their heads , you know , inspector : they think about their children when they were young , the jobs they had , family holidays ; like in that poem .",poem,info
"i assume that they did not get the poem , or that would have been the first thing out of your mouth .",poem,info
he sat and stared at the inconspicuous little ad beneath the poem until he heard elena at the door .,poem,info.location.c
"i did n't really want to , it was definitely a weird poem , but i had little choice .",poem,info.nfs
"though the poem was well done , and would have been ideal to present on a fading night before settling down to sleep , on this occasion it stirred only the most meager response .",poem,info
"make it a poem almost lewdly knowledgable and make its knowledge ooze , syrup from the punched trunk .",poem,info
`` i wanted to share with everyone something that i think is an excellent poem that was turned in for last week 's assignment .,poem,info
"`` no one is entirely innocent , '' joshua york replied , `` but the poem speaks to me nonetheless , mister jeffers .",poem,info
"first he tore the pages from the book of poems and crumpled each poem into a ball or a paper twist , which he pushed into the sticks of the shack 's wall at ground level .",poem,info.artifact.c
"on that blissful night , i composed a poem for lu .",poem,info
"langdon unwrapped the vellum , holding the cryptex in his hand while he examined the poem .",poem,info
a shot and a comment on the rumor of you and keira . '',rumor,info
"`` rumor has it , the friendly neighborhood reporter has been taken by one of the local brutes .",rumor,info
"joe had just confirmed a rumor that maso was considering another trip down here , his second in a year , and the fact that maso had n't told him himself did n't sit right .",rumor,info
"it had to be an old , false rumor .",rumor,info
"a couple weeks would pass , and rumor would spread that wayne was talking to eileen .",rumor,info
`` there 's a rumor going around about pharaoh gutierrez . '',rumor,info
chapter twenty-eight : sometimes it is better to hold it the conversations turned to gossip and rumor .,rumor,info
"second , he worked in the industry too , and that was just too tempting a rumor .",rumor,info.nfs
"`` i heard a rumor about that , '' mr. hardy said excitedly .",rumor,info
"`` rumor says , our friends plan games in a hidden bower . ''",rumor,info
theres a rumor a human knows about us and needs to be dealt with .,rumor,info
"who knows what 's true , and what 's a rumor , but either way it 's an excellent place to hide . '",rumor,info.nfs
either someone 's impersonating him or they 're starting the rumor to distract us from our purpose . '',rumor,info.event.c
"make it no more than another vague rumor , like the supposed aliens in hangar 18 .",rumor,info
"eddy was no help , but gil might have picked up a rumor or two .",rumor,info
"the landscape was definitely coastal , which lent credence to the latest rumor going around - that the order chummed the surrounding seas to attract great white sharks , ensuring no immortal could escape by water ... . as her eyes darted over geographic details , she tried to mentally prepare for her mission , reflecting on all she 'd learned from the dossier .",rumor,info
the one that contained the genetic data from the seeds originally planted in that field ? '',data,info
"he was deeply annoyed when people asked for him to provide a `` gut response '' before the data had provided any real direction : as far as caston was concerned , to go on hunches was to go off half-cocked .",data,info
"i cant , i have to shut this thing down or the emp will wipe all the data in richelieu !",data,info
when the data transference took place there must have been feedback from the bbc which streamed some knowledge into their brains .,data,info
i took all the data that you had on the murders of the artists and did a lot of legwork .,data,info
"anyway , i found my cure , but i never really forgot about the headache id had simply trying to gather data .",data,info
"then , as more dna sequence data was arriving , and she continued to review in her mind all the clinical data so far on the virus , she had a strange feeling .",data,info
we do n't have any data on their circulatory systems at all . '',data,info
then she remembered the twitter data .,data,info
"after another tense minute , the flood of data grew to a blur .",data,info
"she has managed to collect a lot of data from subjects who would never reveal such privacies to anyone else , not to parents , siblings , lovers or bffs .",data,info
"the return of um stirred a whirlwind of activity , in part relating to the archiving of the new data , in part regarding upgrades and streamlining of equipment that the prolific um came up with to pass the time during its travels .",data,info
it was only a matter of putting together the data in the proper way .,data,info
"sanjong and i gave you a careful , peer-reviewed interpretation of data .",data,info
"later on while she was on lunch break , amber was able to bring up the data again , this time on larger air projection so she could scroll through a lot more data quicker .",data,info
there was certainly more to the murders than the sensational news coverage had led her to believe .,news,info
"`` i have some news for you , '' adam told her .",news,info.nfs
goodness noted that gabriel did n't seem all that distressed by the news .,news,info
simon hesitated before offering more negative news .,news,info
"`` wow , news does get around this town , does n't it ? ''",news,info
the news was spreading in the building and it was only a matter of time before it would flow outward .,news,info
"if they had n't raised the- '' tapping his ear , harms said , `` i 'm listening to the news , arnold . ''",news,info.artifact.c
sonia 's mouth dropped open at this news .,news,info
"there was a crier , who cried news as a modern newspaper prints headlines - `` the master of stormhold suffers a mysterious malady !",news,info
"that news should have made him glad , instead he dreaded it .",news,info
had enough bad news lately what with herbie cut him off .,news,info
"and now he 'd just thrown not one , but two ancient british families into upheaval with his surprising news at the wedding-and his shock-maximizing method of delivery .",news,info
the news electrified the army of reporters and cameramen now sprawled about the small visitors center just inside the front gate .,news,info
millicent considered the news .,news,info
"the attention from women was welcome , but seeing the consequences splashed all over the news was a turnoff .",news,info
"`` we 're still getting details , but according to the news , her friend found her in her apartment thirty minutes ago . ''",news,info
that gave her an idea .,idea,info
"she hesitated , took a sip of tea , and continued softly , `` it was n't my idea to send sadi to chaillot , but i ca n't remember who suggested it or why i agreed .",idea,info
so i sat in the shed and waited for some kind of idea to come .,idea,info
only she knew that rogziel had a twisted idea of what constituted guilt .,idea,info
"`` that last idea has real merit , '' magnus remarked .",idea,info.nfs
"i crouched , hidden in the bushes that lined the back of the house and directly underneath the balcony sebastian had drawn accurately on his map , without any idea how i was going to climb the wall without being seen .",idea,info
"there 's no way he spent four weeks wallowing in grief , and it pisses me off that he 's trying to connect to tiny through some idea of shared loss .",idea,info
i have an idea that will help us with our little wolf problem .,idea,info
the idea had been just as monumental as having coffee for breakfast versus tea .,idea,info.nfs
"i want her to be on board , so i throw out a last ditch effort to win her over on the idea .",idea,info
`` i know of only one guy who is better-looking than scott ... ... '' i let the idea tempt his ego .,idea,info
"and so he left them with four hot cups of tea and one very clever idea , and once he was safely out of everyones sight , he clicked his fingers and disappeared .",idea,info
he was struck by an idea that would explain who he was and what chance he had of being like his close relations .,idea,info
a man with a family to protect is not my idea of a fool .,idea,info
"the idea of hiring another man to die in the war in your place , just because you have the money .",idea,info
thats a good idea and could possibly work .,idea,info.nfs
"my isolated childhood had not prepared me for the concept of racial differences , and i 'm not talking here about purely physical differences .",concept,info
lonely has been a foreign concept to me this entire last year on paragon .,concept,info
it took me hours to grasp one simple math concept .,concept,info
nell examined the concept and something settled in her .,concept,info
that concept began to fade .,concept,info
"it would be to extend unduly the concept of judicial review if a court can roam far and wide and range at will over the variety and diversity of the reasons , the promptings that may lead a legislator to cast his vote for or against a proposed legislation .",concept,info
"along with those factors , giselle and my mom always had crap boyfriends while i was growing up so i had been kind of turned off to the whole boyfriend concept .",concept,info
"he remembered long conversations about the concept of the `` just war , '' about the interplay of realism and idealism in state-sanctioned violence .",concept,info
andy considered this concept and found it quite brilliant.'good . ',concept,info
"the professor had loved the concept of second life , where players played through an avatar and interacted with other characters in a dynamic and changing world .",concept,info
framing the concept in terms of ghosts and possessing spirits was a convenient and simple fiction .,concept,info
"haven stood there , trying to wrap her brain around the concept of a global virus that could wipe out all of humanity .",concept,info
"however , this would be a departure from the basic concept of the fhrer-directive n6 .",concept,info
"his pock-marked face wrinkled in all the wrong places , uncomfortable with the concept of smiling .",concept,info
the whole concept messed with his entire view of the natural world order .,concept,info
the concept of galaxies and solar systems was beyond them .,concept,info
"to answer your question , science has now accepted the fact that there may be quite a few other dimensions not previously known , correct ?",science,info
science is always evolving .,science,info
`` wyatt is a sociopathic prick who gets off on torturing people in the name of science . '',science,info.nfs
her high school science had let her down .,science,info
such innate modesty makes a man admit he does n't know everything and thus take a common-sense approach toward things like science and religion.1 most men anyway .,science,info
"but rather than delivering the promised contributions to global earth science , eos had spiraled quickly into a costly nightmare of failed launches , computer malfunctions , and somber nasa press conferences .",science,info
"all this , because of the amazing advances in science , engineering and manufacturing .",science,info
"they were absolutely certain that in the end , science and the forces of right and good would win out , and the promise of stem-cell research using fetal tissues would be realized .",science,info
does science hold anything sacred ?,science,info
science proclaims that planet earth and its inhabitants are a meaningless speck in the grand scheme .,science,info
i gave them my warning that horse racing was not an exact science and that my knowledge of the sport might give them an edge or lead them straight to the poorhouse .,science,info
"like the feds , they must have suspected i was holding something back , but since-as far as modern science was concerned-it was impossible to play host to multiple chupacabras at the same time , they did n't have any reason to believe that i needed to be quarantined .",science,info
"although many fields of science , such as physics and chemistry , had become federally funded , paleontology remained strongly dependent on private patrons .",science,info
who else will be sacrificed upon the altar of science ?,science,info
"youve not yet reached the age when science has explained that night holds no monsters , and the terrors that stride across our imaginations are nothing but fairy tales .",science,info
people who had donated their bodies to science all thought theyd be heading for medical school anatomy labs when they died .,science,info
"beyond that , alec 's knowledge of their order abruptly ended .",knowledge,info
"use all the wits and knowledge you have of your own , sam , ' said frodo , 'and then use the gift to help your work and better it .",knowledge,info
"since the rats could n't read the library he 'd been able to assemble was a little baroque , but he was not a man to ignore fresh knowledge .",knowledge,info
the knowledge filled him with possessive male pride .,knowledge,info
they kept talking about the secrets as if they were some kind of hidden writings or knowledge .,knowledge,info
today is a good day as his face brightens with the rare retained knowledge .,knowledge,info
"after a moment albert said , i think id value knowledge more than treasure .",knowledge,info.nfs
"thus , their wisdom and knowledge , fortified by countless millennia and seventeen essential vitamins and minerals , was vast .",knowledge,info
"but the knowledge did n't stop my heartbeat from spiking as i rummaged for the keys in my handbag and i quickly let myself in , all the while hoping sylvie was home .",knowledge,info
losing my knowledge of what i knew of kemmler took away a ... a big piece of my existence .,knowledge,info
"if you desire to glean knowledge from these pages , '' blavatsky said , `` you must swear its secrets will remain between you and me .",knowledge,info
"every year , i watch the oscars with the knowledge of one who has seen the films a thousand times .",knowledge,info
im always surprised by the lack of knowledge on the subject .,knowledge,info
"it almost felt like there was some newfound confidence , or assurance , growing from the knowledge i 'd controlled my gift , although i had no idea how i 'd done it .",knowledge,info
"addah kept the best recipes to himself , suspicious of his children , even , and so refused to share his knowledge .",knowledge,info
"`` it was performed at 1:00 p.m. '' she gaped at him , finding nothing to explain that too-specific knowledge .",knowledge,info
"i could n't forget the very real , very huge problem we were facing .",problem,info
"i always feel even more guilty after i 've cut , which makes the problem even worse .",problem,info
"so , it contains the solutions to every problem .",problem,info
"he paces , not like a man trying to solve a problem , but like a man who already knows the answer and does n't much like it .",problem,info
"`` before anything else , raven must be safe and guarded while we take care of this problem , '' mikhail said abruptly .",problem,info
"`` it wo n't be for that long , '' she said , brushing her skirts as if she were discussing a problem with the laundry .",problem,info
"i , uh , hadnt noticed any problem .",problem,info
were always united in every problem .,problem,info.event.c
"the problem is he said he was going so fast , he 's not sure he knows where they are .",problem,info
theres the little problem that we dont know who the killer is or where he lives .,problem,info
"in case you have a problem with arithmetic , my offer actually amounts to thirty-five thousand .",problem,info
he had a real problem though because he 'd gotten really attached to patsy .,problem,info
arent your labor agreements the problem ?,problem,info.nfs
"`` you see , this is the problem with believing rumors and letting history dictate our future , '' said ben , now clearly frustrated .",problem,info
`` that still does n't help us with the rogue warlock problem .,problem,info
`` how did i miss this whole constantine problem ? '',problem,info
lori looked back and forth from their mom to lizzie hopelessly trying to figure out what the secret was .,secret,info.nfs
"morgaine sat on the chair again , leaning forward a little as though she was listening to me whisper a secret across the room .",secret,info
"if he did n't , she 'd just have to let cristolo know that she could n't keep his secret any longer .",secret,info
it was a fair way to avoid spilling norma 's secret .,secret,info
shall we trust them to use the secret of the ancient rocks to reach the next level of their quest ?,secret,info
"grace 's tryst with theo was the worst-kept secret ever , but hallie did n't know what grace saw in him .",secret,info
"i wish that crewe hadnt said anything , because a secret of that kind never lasts with evvie .",secret,info
`` no wonder the secret was never found .,secret,info
your parents have n't made any secret of the fact that they 'd like us to spend more time together .,secret,info
do you truly think you know each and every secret of your past ?,secret,info
she nearly discovered my secret once .,secret,info
her stunned look when he confessed his secret punched through his chest .,secret,info
"`` i 'm so glad you came back to her , '' she whispered almost urgently , like she was sharing her darkest secret with me as she slanted an eye in aly 's direction .",secret,info
"do n't worry , your secret is safe with me , and far be it for me to halt you in your proceedings .",secret,info
"instantly , id understood the value of the secret there uncovered ; a treasure of immense worth .",secret,info
"i havent forgotten , but trust me when i say that this is the only thing between us that is still a secret , and its for a good reason .",secret,info
"i hold eros tighter , and with a wave of my hand , a cheerful fire forms in the middle of the cave .",cave,location
"we 'll pay them a few bucks , they 'll let us each have a turn tugging on the hilt hopelessly , and then they 'll usher us quickly out of the cave and into their overpriced gift shop . ''",cave,location
"chiding himself for being overprotective , sam left the cave .",cave,location
you know about the cave ? '',cave,location.nfs
we also found the cave where zeus was born after driving up a hair-raising mountain road that was totally worth it once we climbed further up the mountain on foot and then climbed down to zeus 's birthplace .,cave,location
"`` hugo , take me to the cave where graulas lives . ''",cave,location
he came to the cave as if he had a demon on his tail and pulled torak out .,cave,location
"later on , some spelunkers came and explored the cave .",cave,location
"all in all it was a bit embarrassing.on the morning of their departure , they carefully removed all traces of their stay from the cave .",cave,location
someone was climbing into the cave .,cave,location
"when the ranger was done speaking he happily told everyone , please follow me now to the cave entrance .",cave,location
"`` you 'll get the wolves and the vampires , but you are n't to enter the cave alone . ''",cave,location
"the cave was empty , but a faint light was coming from somewhere .",cave,location
"as much as the idea of sharing our tight space with the older boy makes my stomach flop like a fish on dry land , the fact of the matter is that our cave can not accommodate five more people .",cave,location
"within twenty minutes , i spotted the cave and the horses began their rapid descent .",cave,location
